TIME,ACTUAL_MW,DAM_MW,2DA_MW,TEMP_F
2021-04-12 18:00:00,344.0,337.0,334.76,80.06
2021-04-12 19:00:00,345.0,339.13,334.11,78.08
2021-04-12 20:00:00,343.0,338.31,333.41,71.96
2021-04-12 21:00:00,327.0,321.84,314.61,66.02
2021-04-12 22:00:00,308.0,298.56,295.12,60.08
2021-04-12 23:00:00,286.0,277.12,276.24,55.94
2021-04-13 00:00:00,272.0,262.47,262.42,53.96
2021-04-13 01:00:00,264.0,252.54,252.61,51.98
2021-04-13 02:00:00,259.0,246.68,246.7,51.08
2021-04-13 03:00:00,259.0,245.54,245.5,50.0
2021-04-13 04:00:00,265.0,249.84,249.75,51.08
2021-04-13 05:00:00,280.0,263.28,263.17,48.02
2021-04-13 06:00:00,295.0,282.49,282.39,48.92
2021-04-13 07:00:00,304.0,294.71,294.7,48.92
2021-04-13 08:00:00,306.0,298.0,298.12,50.0
2021-04-13 09:00:00,303.0,297.13,297.35,57.02
2021-04-13 10:00:00,300.0,296.59,296.91,59.0
2021-04-13 11:00:00,299.0,299.11,299.54,66.02
2021-04-13 12:00:00,298.0,303.72,304.23,69.98
2021-04-13 13:00:00,303.0,310.2,310.79,71.96
2021-04-13 14:00:00,308.0,316.58,317.17,75.02
2021-04-13 15:00:00,312.0,323.06,322.94,73.94
2021-04-13 16:00:00,317.0,326.09,328.18,75.02
2021-04-13 17:00:00,325.0,328.53,331.06,75.02
2021-04-13 18:00:00,330.0,329.68,332.39,69.98
2021-04-13 19:00:00,333.0,328.25,329.32,62.959999999999994
2021-04-13 20:00:00,332.0,324.3,324.44,55.94
2021-04-13 21:00:00,318.0,310.31,310.64,51.98
2021-04-13 22:00:00,300.0,292.92,293.14,50.0
2021-04-13 23:00:00,285.0,275.96,276.15,48.92
2021-04-14 00:00:00,273.0,262.77,261.66,48.02
2021-04-14 01:00:00,265.0,252.09,251.37,46.94
2021-04-14 02:00:00,262.0,246.08,245.26,44.96
2021-04-14 03:00:00,263.0,244.67,243.85,44.96
2021-04-14 04:00:00,269.0,249.22,248.44,44.06
2021-04-14 05:00:00,283.0,262.39,261.7,44.06
2021-04-14 06:00:00,297.0,280.56,279.97,44.06
2021-04-14 07:00:00,306.0,291.77,291.08,41.0
2021-04-14 08:00:00,305.0,294.39,293.6,48.02
2021-04-14 09:00:00,300.0,292.7,291.85,53.06
2021-04-14 10:00:00,297.0,292.24,291.3,57.02
2021-04-14 11:00:00,294.0,294.64,293.51,60.08
2021-04-14 12:00:00,295.0,297.01,295.59,62.959999999999994
2021-04-14 13:00:00,298.0,301.02,299.24,68.0
2021-04-14 14:00:00,301.0,306.36,304.15,68.0
2021-04-14 15:00:00,303.0,312.07,308.38,71.06
2021-04-14 16:00:00,308.0,317.07,313.99,71.96
2021-04-14 17:00:00,317.0,320.05,316.98,71.96
2021-04-14 18:00:00,324.0,322.77,320.15,71.06
2021-04-14 19:00:00,327.0,323.33,321.45,69.08
2021-04-14 20:00:00,327.0,322.52,321.29,64.94
2021-04-14 21:00:00,318.0,310.19,309.09,62.959999999999994
2021-04-14 22:00:00,301.0,293.16,291.97,55.04
2021-04-14 23:00:00,285.0,276.31,275.26,53.06
2021-04-15 00:00:00,274.0,263.38,262.84,53.06
2021-04-15 01:00:00,265.0,252.69,252.14,53.06
2021-04-15 02:00:00,260.0,246.39,245.75,46.94
2021-04-15 03:00:00,260.0,245.0,244.28,48.02
2021-04-15 04:00:00,266.0,249.17,248.41,46.04
2021-04-15 05:00:00,282.0,263.25,262.38,44.96
2021-04-15 06:00:00,301.0,282.42,281.51,44.06
2021-04-15 07:00:00,311.0,293.43,292.63,44.06
2021-04-15 08:00:00,309.0,295.22,294.66,51.08
2021-04-15 09:00:00,302.0,293.25,292.95,57.02
2021-04-15 10:00:00,300.0,292.38,292.33,60.980000000000004
2021-04-15 11:00:00,299.0,294.78,294.6,66.92
2021-04-15 12:00:00,301.0,299.19,299.26,68.0
2021-04-15 13:00:00,306.0,304.52,305.26,71.96
2021-04-15 14:00:00,309.0,310.51,310.98,73.04
2021-04-15 15:00:00,312.0,314.24,315.82,77.0
2021-04-15 16:00:00,318.0,319.05,320.69,77.0
2021-04-15 17:00:00,326.0,323.25,325.53,77.0
2021-04-15 18:00:00,331.0,326.53,327.76,77.0
2021-04-15 19:00:00,332.0,325.66,325.94,73.04
2021-04-15 20:00:00,331.0,323.18,323.66,66.02
2021-04-15 21:00:00,318.0,308.44,308.41,62.959999999999994
2021-04-15 22:00:00,299.0,290.89,290.83,62.959999999999994
2021-04-15 23:00:00,282.0,274.65,274.52,55.94
2021-04-16 00:00:00,269.0,263.05,262.57,51.08
2021-04-16 01:00:00,261.0,252.76,252.32,51.98
2021-04-16 02:00:00,256.0,246.54,246.06,53.06
2021-04-16 03:00:00,257.0,244.79,244.27,50.0
2021-04-16 04:00:00,263.0,248.96,248.43,51.98
2021-04-16 05:00:00,278.0,261.11,260.56,44.96
2021-04-16 06:00:00,293.0,278.36,277.82,46.04
2021-04-16 07:00:00,305.0,289.73,289.22,46.94
2021-04-16 08:00:00,304.0,293.11,292.72,51.98
2021-04-16 09:00:00,302.0,291.6,291.35,57.92
2021-04-16 10:00:00,300.0,291.35,291.23,64.04
2021-04-16 11:00:00,299.0,293.59,293.65,66.02
2021-04-16 12:00:00,300.0,296.09,296.37,69.98
2021-04-16 13:00:00,304.0,301.58,301.99,73.94
2021-04-16 14:00:00,310.0,306.54,308.22,77.0
2021-04-16 15:00:00,314.0,310.16,311.55,78.98
2021-04-16 16:00:00,320.0,314.59,317.03,78.98
2021-04-16 17:00:00,326.0,317.82,319.93,78.98
2021-04-16 18:00:00,331.0,319.27,320.45,78.08
2021-04-16 19:00:00,333.0,315.0,316.85,75.92
2021-04-16 20:00:00,330.0,317.52,317.53,69.08
2021-04-16 21:00:00,317.0,303.5,303.49,62.059999999999995
2021-04-16 22:00:00,298.0,286.57,287.56,57.92
2021-04-16 23:00:00,279.0,270.5,270.5,59.0
2021-04-17 00:00:00,265.0,254.44,254.51,55.04
2021-04-17 01:00:00,253.0,242.03,242.21,55.04
2021-04-17 02:00:00,247.0,234.52,234.69,53.06
2021-04-17 03:00:00,244.0,230.74,230.9,51.08
2021-04-17 04:00:00,243.0,230.86,231.03,51.08
2021-04-17 05:00:00,246.0,235.19,235.29,48.02
2021-04-17 06:00:00,250.0,237.77,237.8,44.96
2021-04-17 07:00:00,253.0,241.0,241.0,46.94
2021-04-17 08:00:00,254.0,248.47,248.46,51.08
2021-04-17 09:00:00,252.0,252.35,252.33,59.0
2021-04-17 10:00:00,252.0,256.73,256.51,62.059999999999995
2021-04-17 11:00:00,251.0,261.39,260.99,66.02
2021-04-17 12:00:00,255.0,266.68,265.57,69.98
2021-04-17 13:00:00,260.0,273.23,271.78,75.02
2021-04-17 14:00:00,267.0,282.11,280.8,77.0
2021-04-17 15:00:00,277.0,290.82,289.36,80.06
2021-04-17 16:00:00,286.0,300.73,299.13,82.04
2021-04-17 17:00:00,296.0,309.68,307.94,82.94
2021-04-17 18:00:00,304.0,307.9,306.61,82.94
2021-04-17 19:00:00,307.0,311.3,307.39,78.98
2021-04-17 20:00:00,304.0,314.86,311.18,75.02
2021-04-17 21:00:00,292.0,301.28,298.0,59.0
2021-04-17 22:00:00,276.0,283.51,282.86,64.94
2021-04-17 23:00:00,258.0,264.16,263.54,62.059999999999995
2021-04-18 00:00:00,243.0,244.46,244.94,57.02
2021-04-18 01:00:00,235.0,231.02,231.48,55.94
2021-04-18 02:00:00,230.0,224.09,224.43,57.92
2021-04-18 03:00:00,225.0,218.22,218.46,48.92
2021-04-18 04:00:00,225.0,216.45,216.65,50.0
2021-04-18 05:00:00,226.0,217.84,217.93,50.0
2021-04-18 06:00:00,224.0,216.33,216.32,46.04
2021-04-18 07:00:00,223.0,216.81,216.8,50.0
2021-04-18 08:00:00,223.0,224.23,224.34,57.02
2021-04-18 09:00:00,224.0,228.82,228.98,64.04
2021-04-18 10:00:00,227.0,235.35,235.64,71.06
2021-04-18 11:00:00,231.0,244.51,245.17,75.02
2021-04-18 12:00:00,237.0,256.43,257.54,78.08
2021-04-18 13:00:00,248.0,266.65,268.43,82.04
2021-04-18 14:00:00,261.0,278.07,280.25,84.02
2021-04-18 15:00:00,276.0,288.7,291.18,86.0
2021-04-18 16:00:00,291.0,299.61,302.74,87.08000000000001
2021-04-18 17:00:00,305.0,311.93,314.62,87.98
2021-04-18 18:00:00,315.0,314.46,315.21,86.0
2021-04-18 19:00:00,318.0,325.21,322.19,82.04
2021-04-18 20:00:00,318.0,323.59,324.4,75.92
2021-04-18 21:00:00,303.0,308.19,309.32,71.06
2021-04-18 22:00:00,282.0,287.73,288.98,64.04
2021-04-18 23:00:00,262.0,266.8,267.96,64.94
2021-04-19 00:00:00,248.0,249.9,248.93,62.959999999999994
2021-04-19 01:00:00,240.0,239.25,237.09,59.0
2021-04-19 02:00:00,235.0,232.82,232.01,57.92
2021-04-19 03:00:00,235.0,230.16,229.55,50.0
2021-04-19 04:00:00,243.0,234.73,234.29,51.98
2021-04-19 05:00:00,258.0,249.37,248.93,46.94
2021-04-19 06:00:00,277.0,270.03,269.49,48.92
2021-04-19 07:00:00,296.0,287.45,286.87,48.02
2021-04-19 08:00:00,305.0,295.83,295.24,57.92
2021-04-19 09:00:00,307.0,298.87,298.29,64.04
2021-04-19 10:00:00,314.0,305.63,305.17,71.06
2021-04-19 11:00:00,322.0,314.38,314.19,75.02
2021-04-19 12:00:00,335.0,325.31,326.19,80.06
2021-04-19 13:00:00,350.0,336.5,338.58,82.04
2021-04-19 14:00:00,363.0,347.72,350.36,84.91999999999999
2021-04-19 15:00:00,376.0,354.74,356.99,86.0
2021-04-19 16:00:00,385.0,360.75,362.81,87.08000000000001
2021-04-19 17:00:00,392.0,365.32,368.53,87.98
2021-04-19 18:00:00,393.0,360.53,362.46,86.0
2021-04-19 19:00:00,384.0,371.27,376.12,80.96
2021-04-19 20:00:00,374.0,368.63,369.63,71.96
2021-04-19 21:00:00,354.0,345.6,349.75,75.02
2021-04-19 22:00:00,328.0,319.74,320.38,68.0
2021-04-19 23:00:00,302.0,294.35,296.72,59.0
2021-04-20 00:00:00,285.0,272.14,276.06,59.0
2021-04-20 01:00:00,275.0,261.37,263.02,55.94
2021-04-20 02:00:00,267.0,254.58,255.82,53.06
2021-04-20 03:00:00,267.0,252.76,253.68,51.08
2021-04-20 04:00:00,272.0,256.23,256.96,51.98
2021-04-20 05:00:00,284.0,269.03,269.7,51.08
2021-04-20 06:00:00,299.0,286.16,286.85,48.92
2021-04-20 07:00:00,312.0,299.33,300.39,48.92
2021-04-20 08:00:00,312.0,303.92,305.75,55.94
2021-04-20 09:00:00,313.0,303.96,306.44,60.980000000000004
2021-04-20 10:00:00,317.0,304.95,308.62,64.04
2021-04-20 11:00:00,318.0,309.1,314.18,66.02
2021-04-20 12:00:00,321.0,313.09,320.29,69.08
2021-04-20 13:00:00,325.0,318.18,329.47,73.04
2021-04-20 14:00:00,335.0,324.71,337.63,75.92
2021-04-20 15:00:00,343.0,328.49,343.21,77.0
2021-04-20 16:00:00,352.0,332.21,348.36,77.0
2021-04-20 17:00:00,354.0,331.25,349.33,73.04
2021-04-20 18:00:00,351.0,331.73,349.35,66.92
2021-04-20 19:00:00,344.0,329.35,348.33,60.980000000000004
2021-04-20 20:00:00,340.0,329.54,347.22,57.02
2021-04-20 21:00:00,328.0,318.31,330.29,53.96
2021-04-20 22:00:00,311.0,300.46,306.94,51.98
2021-04-20 23:00:00,294.0,282.82,287.41,51.98
2021-04-21 00:00:00,280.0,265.93,266.3,51.08
2021-04-21 01:00:00,268.0,254.24,254.81,50.0
2021-04-21 02:00:00,262.0,248.07,248.65,48.02
2021-04-21 03:00:00,263.0,246.52,247.05,44.06
2021-04-21 04:00:00,269.0,251.09,251.54,46.04
2021-04-21 05:00:00,283.0,264.25,264.6,50.0
2021-04-21 06:00:00,300.0,280.85,281.13,48.92
2021-04-21 07:00:00,311.0,292.51,292.78,48.92
2021-04-21 08:00:00,311.0,295.82,296.15,53.06
2021-04-21 09:00:00,308.0,294.97,295.32,57.02
2021-04-21 10:00:00,307.0,296.76,297.08,60.08
2021-04-21 11:00:00,306.0,300.99,301.44,64.04
2021-04-21 12:00:00,309.0,304.6,305.55,64.94
2021-04-21 13:00:00,319.0,309.61,313.12,68.0
2021-04-21 14:00:00,327.0,317.61,321.99,71.96
2021-04-21 15:00:00,335.0,323.15,328.56,73.04
2021-04-21 16:00:00,343.0,327.93,333.16,77.0
2021-04-21 17:00:00,351.0,335.35,340.39,77.0
2021-04-21 18:00:00,355.0,335.71,341.05,77.0
2021-04-21 19:00:00,353.0,337.09,344.04,69.98
2021-04-21 20:00:00,349.0,342.83,344.96,64.04
2021-04-21 21:00:00,334.0,328.69,329.35,59.0
2021-04-21 22:00:00,313.0,306.27,308.84,53.96
2021-04-21 23:00:00,295.0,284.84,287.24,53.06
2021-04-22 00:00:00,282.0,267.34,268.66,53.06
2021-04-22 01:00:00,272.0,256.08,257.22,51.08
2021-04-22 02:00:00,266.0,249.3,250.21,48.92
2021-04-22 03:00:00,264.0,247.36,248.12,48.92
2021-04-22 04:00:00,269.0,251.16,251.76,51.98
2021-04-22 05:00:00,284.0,264.9,265.42,48.92
2021-04-22 06:00:00,298.0,282.3,282.78,46.94
2021-04-22 07:00:00,309.0,294.27,294.86,48.02
2021-04-22 08:00:00,309.0,297.61,298.47,51.98
2021-04-22 09:00:00,305.0,297.18,298.15,57.02
2021-04-22 10:00:00,306.0,299.43,300.48,62.059999999999995
2021-04-22 11:00:00,307.0,304.03,305.36,66.02
2021-04-22 12:00:00,312.0,308.72,310.82,69.98
2021-04-22 13:00:00,322.0,316.55,320.21,71.96
2021-04-22 14:00:00,331.0,325.85,329.36,75.92
2021-04-22 15:00:00,338.0,332.85,336.76,78.08
2021-04-22 16:00:00,344.0,339.2,342.75,80.06
2021-04-22 17:00:00,351.0,344.71,349.26,80.06
2021-04-22 18:00:00,353.0,343.9,348.22,78.08
2021-04-22 19:00:00,349.0,345.54,351.61,69.08
2021-04-22 20:00:00,343.0,345.13,346.89,62.059999999999995
2021-04-22 21:00:00,326.0,326.81,330.86,57.02
2021-04-22 22:00:00,306.0,301.66,307.85,55.04
2021-04-22 23:00:00,288.0,282.99,284.49,53.06
2021-04-23 00:00:00,276.0,269.97,269.0,51.08
2021-04-23 01:00:00,267.0,258.91,257.99,51.98
2021-04-23 02:00:00,262.0,252.02,251.11,51.08
2021-04-23 03:00:00,262.0,249.82,248.78,48.92
2021-04-23 04:00:00,267.0,253.52,252.39,48.02
2021-04-23 05:00:00,281.0,265.02,264.12,48.92
2021-04-23 06:00:00,296.0,280.16,279.62,46.94
2021-04-23 07:00:00,311.0,292.47,291.96,46.94
2021-04-23 08:00:00,308.0,297.13,296.67,51.98
2021-04-23 09:00:00,303.0,296.7,296.44,55.94
2021-04-23 10:00:00,303.0,298.56,298.64,59.0
2021-04-23 11:00:00,301.0,303.14,303.32,62.959999999999994
2021-04-23 12:00:00,301.0,307.04,307.04,64.94
2021-04-23 13:00:00,306.0,313.0,313.02,68.0
2021-04-23 14:00:00,312.0,321.2,321.53,71.96
2021-04-23 15:00:00,317.0,325.57,325.83,75.02
2021-04-23 16:00:00,323.0,331.28,329.95,75.02
2021-04-23 17:00:00,331.0,333.08,335.8,75.92
2021-04-23 18:00:00,337.0,331.44,333.82,75.02
2021-04-23 19:00:00,332.0,324.15,331.73,68.0
2021-04-23 20:00:00,329.0,328.83,331.28,62.059999999999995
2021-04-23 21:00:00,316.0,312.02,313.5,57.02
2021-04-23 22:00:00,297.0,295.47,294.69,55.94
2021-04-23 23:00:00,279.0,279.12,277.54,55.04
2021-04-24 00:00:00,266.0,257.72,260.22,53.06
2021-04-24 01:00:00,256.0,245.71,247.75,53.96
2021-04-24 02:00:00,250.0,238.11,239.85,53.96
2021-04-24 03:00:00,249.0,234.56,236.06,51.98
2021-04-24 04:00:00,251.0,234.63,235.91,50.0
2021-04-24 05:00:00,254.0,238.38,239.5,48.92
2021-04-24 06:00:00,256.0,238.65,239.76,50.0
2021-04-24 07:00:00,259.0,241.83,243.16,53.06
2021-04-24 08:00:00,263.0,248.81,250.5,55.04
2021-04-24 09:00:00,264.0,252.07,254.04,57.02
2021-04-24 10:00:00,260.0,254.77,257.15,60.08
2021-04-24 11:00:00,252.0,257.51,260.48,62.959999999999994
2021-04-24 12:00:00,249.0,257.75,261.43,64.94
2021-04-24 13:00:00,251.0,257.79,262.36,68.0
2021-04-24 14:00:00,255.0,259.93,266.93,69.98
2021-04-24 15:00:00,260.0,264.7,272.84,71.96
2021-04-24 16:00:00,269.0,272.08,277.03,73.04
2021-04-24 17:00:00,277.0,274.38,281.92,71.96
2021-04-24 18:00:00,281.0,279.39,283.09,69.98
2021-04-24 19:00:00,284.0,277.61,279.87,66.92
2021-04-24 20:00:00,285.0,282.74,284.38,62.959999999999994
2021-04-24 21:00:00,277.0,276.04,277.5,62.959999999999994
2021-04-24 22:00:00,263.0,264.92,266.36,60.980000000000004
2021-04-24 23:00:00,251.0,252.36,253.69,59.0
2021-04-25 00:00:00,243.0,241.57,240.16,57.02
2021-04-25 01:00:00,236.0,230.73,229.5,57.02
2021-04-25 02:00:00,230.0,224.23,223.11,55.94
2021-04-25 03:00:00,228.0,220.65,219.55,55.04
2021-04-25 04:00:00,227.0,219.92,218.92,55.04
2021-04-25 05:00:00,229.0,220.62,219.74,55.04
2021-04-25 06:00:00,228.0,216.45,215.78,55.04
2021-04-25 07:00:00,228.0,216.37,215.5,53.96
2021-04-25 08:00:00,231.0,222.28,221.39,53.96
2021-04-25 09:00:00,235.0,225.35,224.5,57.02
2021-04-25 10:00:00,236.0,228.58,227.6,59.0
2021-04-25 11:00:00,238.0,233.49,232.17,60.08
2021-04-25 12:00:00,235.0,237.31,235.43,62.959999999999994
2021-04-25 13:00:00,230.0,241.01,238.37,64.04
2021-04-25 14:00:00,232.0,246.24,242.96,64.04
2021-04-25 15:00:00,240.0,252.7,249.09,64.04
2021-04-25 16:00:00,250.0,260.83,256.96,62.959999999999994
2021-04-25 17:00:00,258.0,271.35,267.49,62.059999999999995
2021-04-25 18:00:00,263.0,278.29,275.69,60.980000000000004
2021-04-25 19:00:00,273.0,279.31,277.42,59.0
2021-04-25 20:00:00,281.0,289.64,287.58,57.02
2021-04-25 21:00:00,275.0,283.69,281.49,57.02
2021-04-25 22:00:00,261.0,271.54,269.31,55.04
2021-04-25 23:00:00,248.0,257.73,255.78,55.04
2021-04-26 00:00:00,240.0,245.95,245.68,55.04
2021-04-26 01:00:00,234.0,238.25,237.98,51.98
2021-04-26 02:00:00,232.0,234.32,234.1,51.98
2021-04-26 03:00:00,235.0,234.88,234.67,51.08
2021-04-26 04:00:00,243.0,241.07,240.88,51.08
2021-04-26 05:00:00,259.0,255.79,255.68,48.92
2021-04-26 06:00:00,277.0,274.05,273.98,46.94
2021-04-26 07:00:00,295.0,289.21,289.04,48.02
2021-04-26 08:00:00,298.0,293.18,292.86,51.08
2021-04-26 09:00:00,296.0,292.06,291.64,53.96
2021-04-26 10:00:00,294.0,293.52,293.02,57.02
2021-04-26 11:00:00,293.0,296.54,296.02,59.0
2021-04-26 12:00:00,296.0,298.42,297.67,62.059999999999995
2021-04-26 13:00:00,295.0,301.12,300.0,64.04
2021-04-26 14:00:00,297.0,303.93,302.56,66.02
2021-04-26 15:00:00,300.0,305.5,304.08,68.0
2021-04-26 16:00:00,304.0,309.65,309.72,66.92
2021-04-26 17:00:00,312.0,315.46,313.12,66.92
2021-04-26 18:00:00,317.0,319.78,319.82,66.02
2021-04-26 19:00:00,323.0,319.66,319.04,64.94
2021-04-26 20:00:00,328.0,325.37,324.63,60.980000000000004
2021-04-26 21:00:00,318.0,315.74,314.96,55.94
2021-04-26 22:00:00,302.0,298.82,298.1,55.94
2021-04-26 23:00:00,285.0,281.98,281.1,53.06
2021-04-27 00:00:00,273.0,264.0,267.66,50.0
2021-04-27 01:00:00,265.0,254.46,257.93,48.02
2021-04-27 02:00:00,260.0,249.03,252.49,48.02
2021-04-27 03:00:00,263.0,248.37,251.93,46.94
2021-04-27 04:00:00,270.0,253.12,256.73,42.980000000000004
2021-04-27 05:00:00,286.0,266.24,269.69,42.980000000000004
2021-04-27 06:00:00,302.0,281.84,285.04,42.980000000000004
2021-04-27 07:00:00,315.0,294.25,297.44,44.06
2021-04-27 08:00:00,314.0,297.07,300.1,50.0
2021-04-27 09:00:00,308.0,296.09,298.55,55.04
2021-04-27 10:00:00,305.0,296.28,298.35,59.0
2021-04-27 11:00:00,303.0,299.08,301.19,64.04
2021-04-27 12:00:00,304.0,301.44,303.93,66.92
2021-04-27 13:00:00,307.0,307.45,309.59,69.98
2021-04-27 14:00:00,310.0,314.27,316.7,71.96
2021-04-27 15:00:00,313.0,320.01,322.74,73.94
2021-04-27 16:00:00,318.0,324.78,327.93,75.92
2021-04-27 17:00:00,328.0,330.68,334.96,77.0
2021-04-27 18:00:00,337.0,336.38,339.63,75.92
2021-04-27 19:00:00,341.0,330.34,332.81,75.02
2021-04-27 20:00:00,341.0,329.73,332.45,71.06
2021-04-27 21:00:00,330.0,318.6,320.36,66.92
2021-04-27 22:00:00,311.0,298.49,302.61,64.94
2021-04-27 23:00:00,295.0,281.25,284.89,62.959999999999994
2021-04-28 00:00:00,280.0,266.89,266.49,57.92
2021-04-28 01:00:00,270.0,256.23,255.72,57.02
2021-04-28 02:00:00,264.0,249.91,249.45,53.06
2021-04-28 03:00:00,263.0,248.27,247.82,46.94
2021-04-28 04:00:00,268.0,252.74,252.34,48.92
2021-04-28 05:00:00,278.0,265.83,265.45,46.04
2021-04-28 06:00:00,291.0,280.87,280.53,46.94
2021-04-28 07:00:00,304.0,293.05,292.58,44.96
2021-04-28 08:00:00,307.0,296.58,296.11,53.96
2021-04-28 09:00:00,305.0,296.08,295.63,60.980000000000004
2021-04-28 10:00:00,308.0,298.79,298.48,66.02
2021-04-28 11:00:00,311.0,303.98,303.75,69.98
2021-04-28 12:00:00,318.0,310.34,309.28,73.04
2021-04-28 13:00:00,324.0,318.71,318.09,77.0
2021-04-28 14:00:00,332.0,328.36,327.85,80.06
2021-04-28 15:00:00,338.0,335.41,334.21,82.94
2021-04-28 16:00:00,347.0,341.07,340.28,82.04
2021-04-28 17:00:00,359.0,349.0,348.2,82.94
2021-04-28 18:00:00,368.0,350.95,349.98,82.04
2021-04-28 19:00:00,367.0,350.56,350.17,80.06
2021-04-28 20:00:00,363.0,350.93,354.63,75.92
2021-04-28 21:00:00,348.0,339.02,338.97,71.06
2021-04-28 22:00:00,324.0,315.17,314.97,62.959999999999994
2021-04-28 23:00:00,301.0,290.36,290.22,60.980000000000004
2021-04-29 00:00:00,285.0,273.86,271.88,60.980000000000004
2021-04-29 01:00:00,275.0,261.26,259.87,57.92
2021-04-29 02:00:00,267.0,253.71,252.55,55.94
2021-04-29 03:00:00,265.0,251.01,250.1,53.06
2021-04-29 04:00:00,269.0,254.19,253.56,53.06
2021-04-29 05:00:00,282.0,267.88,267.22,51.98
2021-04-29 06:00:00,296.0,283.93,283.17,50.0
2021-04-29 07:00:00,309.0,297.27,296.16,51.98
2021-04-29 08:00:00,315.0,302.52,300.89,60.980000000000004
2021-04-29 09:00:00,320.0,303.77,301.82,69.08
2021-04-29 10:00:00,328.0,309.83,307.18,71.96
2021-04-29 11:00:00,337.0,319.3,315.92,78.08
2021-04-29 12:00:00,350.0,331.59,326.81,82.04
2021-04-29 13:00:00,365.0,344.86,339.13,84.91999999999999
2021-04-29 14:00:00,382.0,357.79,351.69,87.08000000000001
2021-04-29 15:00:00,397.0,366.76,360.59,89.06
2021-04-29 16:00:00,410.0,374.35,368.46,89.06
2021-04-29 17:00:00,420.0,380.48,374.34,89.96000000000001
2021-04-29 18:00:00,422.0,378.28,371.33,89.96000000000001
2021-04-29 19:00:00,414.0,387.38,380.52,87.08000000000001
2021-04-29 20:00:00,404.0,383.88,377.75,78.08
2021-04-29 21:00:00,381.0,361.46,355.87,73.94
2021-04-29 22:00:00,351.0,332.59,330.34,71.06
2021-04-29 23:00:00,324.0,305.62,303.61,71.06
2021-04-30 00:00:00,304.0,287.94,285.57,69.98
2021-04-30 01:00:00,287.0,273.86,273.45,66.92
2021-04-30 02:00:00,277.0,264.92,264.15,60.08
2021-04-30 03:00:00,273.0,260.4,259.48,59.0
2021-04-30 04:00:00,277.0,260.54,259.68,59.0
2021-04-30 05:00:00,287.0,271.45,270.73,53.96
2021-04-30 06:00:00,300.0,285.35,284.78,53.96
2021-04-30 07:00:00,315.0,300.08,299.43,55.94
2021-04-30 08:00:00,321.0,307.85,307.13,64.04
2021-04-30 09:00:00,326.0,309.94,309.26,71.06
2021-04-30 10:00:00,335.0,316.46,315.71,78.98
2021-04-30 11:00:00,345.0,326.81,326.21,82.94
2021-04-30 12:00:00,360.0,338.97,338.21,84.02
2021-04-30 13:00:00,380.0,351.48,351.09,87.98
2021-04-30 14:00:00,402.0,362.74,362.85,89.96000000000001
2021-04-30 15:00:00,417.0,367.53,368.28,91.03999999999999
2021-04-30 16:00:00,426.0,372.84,373.68,91.94
2021-04-30 17:00:00,426.0,374.91,374.9,91.03999999999999
2021-04-30 18:00:00,416.0,369.22,368.99,89.96000000000001
2021-04-30 19:00:00,397.0,373.23,368.91,86.0
2021-04-30 20:00:00,378.0,364.97,364.9,78.08
2021-04-30 21:00:00,351.0,344.24,347.26,75.92
2021-04-30 22:00:00,323.0,320.74,320.69,71.96
2021-04-30 23:00:00,298.0,296.26,296.24,66.92
2021-05-01 00:00:00,279.0,291.5,283.31,64.04
2021-05-01 01:00:00,264.0,276.1,269.22,60.980000000000004
2021-05-01 02:00:00,255.0,265.88,259.38,57.92
2021-05-01 03:00:00,251.0,260.51,254.42,57.92
2021-05-01 04:00:00,251.0,256.79,253.04,55.94
2021-05-01 05:00:00,254.0,259.36,256.12,55.04
2021-05-01 06:00:00,258.0,259.06,255.89,51.08
2021-05-01 07:00:00,265.0,266.01,262.03,51.08
2021-05-01 08:00:00,267.0,274.23,269.78,59.0
2021-05-01 09:00:00,268.0,279.95,275.27,64.04
2021-05-01 10:00:00,273.0,286.04,281.68,69.08
2021-05-01 11:00:00,278.0,291.78,287.68,71.96
2021-05-01 12:00:00,284.0,299.23,295.6,77.0
2021-05-01 13:00:00,292.0,307.48,304.95,80.96
2021-05-01 14:00:00,299.0,318.05,317.29,82.04
2021-05-01 15:00:00,308.0,328.19,328.36,82.04
2021-05-01 16:00:00,320.0,340.67,341.75,84.02
2021-05-01 17:00:00,328.0,344.57,347.53,84.02
2021-05-01 18:00:00,327.0,338.75,342.12,82.04
2021-05-01 19:00:00,318.0,332.82,339.48,78.08
2021-05-01 20:00:00,311.0,328.34,334.56,69.98
2021-05-01 21:00:00,297.0,311.36,319.9,64.04
2021-05-01 22:00:00,279.0,292.17,296.4,62.959999999999994
2021-05-01 23:00:00,262.0,276.55,276.76,60.08
2021-05-02 00:00:00,249.0,257.36,258.0,55.04
2021-05-03 01:00:00,249.0,253.84,254.13,57.92
2021-05-03 02:00:00,243.0,247.65,248.04,59.0
2021-05-03 03:00:00,244.0,245.89,246.46,57.92
2021-05-03 04:00:00,250.0,249.64,250.24,57.92
2021-05-03 05:00:00,264.0,261.51,261.96,57.92
2021-05-03 06:00:00,280.0,277.26,277.48,57.02
2021-05-03 07:00:00,298.0,296.68,296.95,59.0
2021-05-03 08:00:00,305.0,306.12,306.18,64.04
2021-05-03 09:00:00,309.0,312.42,312.92,68.0
2021-05-03 10:00:00,317.0,323.22,323.78,71.96
2021-05-03 11:00:00,327.0,334.35,334.96,75.02
